0.000000000000000000e+00 2.944438979166440262e+00 2.251291798606495309e+00 2.251291798606495309e+00 2.251291798606495309e+00 2.944438979166440262e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.944438979166440262e+00 0.000000000000000000e+00 2.251291798606495309e+00 2.251291798606495309e+00 2.251291798606495309e+00 2.944438979166440262e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.251291798606495309e+00 2.251291798606495309e+00 0.000000000000000000e+00 1.558144618046549912e+00 1.558144618046549912e+00 2.251291798606495309e+00 1.558144618046549912e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.152679509938385305e+00 0.000000000000000000e+00 2.251291798606495309e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.251291798606495309e+00 2.251291798606495309e+00 1.558144618046549912e+00 0.000000000000000000e+00 1.558144618046549912e+00 2.251291798606495309e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.152679509938385305e+00 1.558144618046549912e+00 0.000000000000000000e+00 2.251291798606495309e+00 2.251291798606495309e+00 1.558144618046549912e+00
2.251291798606495309e+00 2.251291798606495309e+00 1.558144618046549912e+00 1.558144618046549912e+00 0.000000000000000000e+00 2.251291798606495309e+00 1.558144618046549912e+00 2.251291798606495309e+00 2.251291798606495309e+00 1.152679509938385305e+00 1.558144618046549912e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.558144618046549912e+00
2.944438979166440262e+00 2.944438979166440262e+00 2.251291798606495309e+00 2.251291798606495309e+00 2.251291798606495309e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.363887780642303371e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.558144618046549912e+00 0.000000000000000000e+00 1.558144618046549912e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.251291798606495309e+00 2.251291798606495309e+00 1.845826690498330702e+00 1.558144618046549912e+00 2.251291798606495309e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.558144618046549912e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.251291798606495309e+00 0.000000000000000000e+00 2.251291798606495309e+00 0.000000000000000000e+00 2.944438979166440262e+00 1.845826690498330702e+00 2.251291798606495309e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.251291798606495309e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.251291798606495309e+00 0.000000000000000000e+00 2.251291798606495309e+00 2.944438979166440262e+00 0.000000000000000000e+00 1.845826690498330702e+00 2.251291798606495309e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.251291798606495309e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.152679509938385305e+00 1.152679509938385305e+00 1.152679509938385305e+00 0.000000000000000000e+00 1.845826690498330702e+00 1.845826690498330702e+00 1.845826690498330702e+00 0.000000000000000000e+00 1.845826690498330702e+00 1.845826690498330702e+00 1.845826690498330702e+00 1.845826690498330702e+00 1.845826690498330702e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.558144618046549912e+00 1.558144618046549912e+00 0.000000000000000000e+00 1.558144618046549912e+00 2.251291798606495309e+00 2.251291798606495309e+00 1.845826690498330702e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.251291798606495309e+00 2.251291798606495309e+00 2.251291798606495309e+00
0.000000000000000000e+00 0.000000000000000000e+00 2.251291798606495309e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.251291798606495309e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.845826690498330702e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.251291798606495309e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.845826690498330702e+00 2.251291798606495309e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.944438979166440262e+00 2.251291798606495309e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.251291798606495309e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.845826690498330702e+00 2.251291798606495309e+00 0.000000000000000000e+00 2.944438979166440262e+00 0.000000000000000000e+00 2.251291798606495309e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.558144618046549912e+00 1.558144618046549912e+00 0.000000000000000000e+00 1.558144618046549912e+00 2.251291798606495309e+00 2.251291798606495309e+00 1.845826690498330702e+00 2.251291798606495309e+00 0.000000000000000000e+00 2.251291798606495309e+00 2.251291798606495309e+00 0.000000000000000000e+00
